date,day_name,weekend,temperature,humidity,total_equipments,residents,OP_unit_kwh,PK_unit_kwh,NL_unit_kwh,OP_hrs,PK_hrs,NL_hrs,total_hours_used,daily_unit_kwh,monthly_OP_unit_kwh,monthly_PK_unit_kwh,monthly_NL_unit_kwh,monthly_unit_kwh(Aggregate),monthly_bill(Aggregate),OP_light_1_wh,OP_fan_1_wh,OP_light_2_wh,OP_fan_2_wh,OP_light_3_wh,OP_fan_3_wh,OP_light_4_wh,OP_fan_4_wh,OP_light_5_wh,OP_fridge_wh,OP_tv_wh,OP_ac_wh,OP_washing-machine_wh,OP_water-pump_wh,OP_induction-stove_wh,OP_mixi_wh,OP_iron-box_wh,PK_light_1_wh,PK_fan_1_wh,PK_light_2_wh,PK_fan_2_wh,PK_light_3_wh,PK_fan_3_wh,PK_light_4_wh,PK_fan_4_wh,PK_light_5_wh,PK_fridge_wh,PK_tv_wh,PK_ac_wh,PK_washing-machine_wh,PK_water-pump_wh,PK_induction-stove_wh,PK_mixi_wh,PK_iron-box_wh,NL_light_1_wh,NL_fan_1_wh,NL_light_2_wh,NL_fan_2_wh,NL_light_3_wh,NL_fan_3_wh,NL_light_4_wh,NL_fan_4_wh,NL_light_5_wh,NL_fridge_wh,NL_tv_wh,NL_ac_wh,NL_washing-machine_wh,NL_water-pump_wh,NL_induction-stove_wh,NL_mixi_wh,NL_iron-box_wh
21-06-2023,Wednesday,0,27.95,82.46,17,6,5.06,4.04,2.1,38.56,27.94,22.91,89.41,11.2,110.96999999999998,73.19,48.53000000000001,232.69,1672.96,57.0,285.59999999999997,83.2,132.0,74.2,299.40000000000003,87.2,0.6,0,1090.2,538.8000000000001,0.0,52.800000000000004,980.0,800.0,420.0,160.0,7.800000000000001,129.0,48.2,88.2,48.6,94.80000000000001,69.4,229.2,142.20000000000002,653.1999999999999,409.20000000000005,852.0,16.0,80.0,920.0,130.0,120.0,0,79.80000000000001,0,253.2,0,325.2,0,0,460.79999999999995,979.8,0,0.0,0,0,0,0,0
22-06-2023,Thursday,0,28.3,79.83,17,6,4.37,4.37,2.03,27.17,27.68,22.37,77.22,10.77,115.33999999999999,77.56,50.56000000000001,243.46,1777.17,9.399999999999999,93.0,50.4,183.6,27.0,55.2,84.2,257.4,0,984.4000000000001,336.0,0.0,70.4,140.0,1880.0,10.0,190.0,27.599999999999998,205.8,63.0,139.2,55.599999999999994,81.60000000000001,75.19999999999999,6.6,24.0,673.9000000000001,453.59999999999997,588.0,46.4,450.0,860.0,430.0,190.0,0,398.4,0,33.0,0,234.0,0,0,434.40000000000003,929.2,0,0.0,0,0,0,0,0
23-06-2023,Friday,0,27.79,80.34,17,6,4.86,3.31,2.22,25.32,22.02,23.59,70.93,10.39,120.19999999999999,80.87,52.78000000000001,253.85,2137.08,61.8,22.8,12.0,24.599999999999998,97.6,12.0,27.0,195.6,0,1108.6000000000001,364.8,0.0,156.8,340.0,940.0,820.0,680.0,17.2,119.4,78.0,207.0,15.4,43.199999999999996,66.2,48.0,108.60000000000001,501.40000000000003,7.199999999999999,1056.0,62.400000000000006,240.0,160.0,400.0,180.0,0,318.0,0,151.79999999999998,0,207.6,0,0,452.4,1094.8,0,0.0,0,0,0,0,0
24-06-2023,Saturday,1,27.23,85.65,17,6,6.15,3.9,2.19,56.73,25.63,23.41,105.77,12.24,126.35,84.77000000000001,54.970000000000006,266.09,2229.51,116.6,326.40000000000003,104.60000000000001,309.0,106.8,348.0,105.39999999999999,303.0,0,1278.8,603.6,0.0,140.8,680.0,520.0,470.0,740.0,73.2,210.0,5.6000000000000005,19.2,47.800000000000004,119.4,23.4,234.0,179.4,618.6999999999999,87.6,336.00000000000006,48.0,400.0,940.0,350.0,210.0,0,331.8,0,33.0,0,288.0,0,0,473.4,1067.1999999999998,0,0.0,0,0,0,0,0
25-06-2023,Sunday,1,27.64,83.46,17,6,6.28,2.77,2.52,58.160000000000004,19.63,27.91,105.7,11.57,132.63,87.54,57.49000000000001,277.66,2316.89,100.19999999999999,341.40000000000003,114.60000000000001,332.4,116.4,312.0,108.2,348.59999999999997,0,1288.0,718.8000000000001,0.0,11.200000000000001,240.0,400.0,980.0,870.0,10.600000000000001,85.19999999999999,4.2,151.79999999999998,26.400000000000002,61.800000000000004,41.8,190.8,97.2,634.8,213.6,252.0,35.2,270.0,460.0,140.0,90.0,0,454.8,0,142.79999999999998,0,338.4,0,0,440.4,1143.1,0,0.0,0,0,0,0,0
26-06-2023,Monday,0,26.86,82.29,17,6,3.88,3.63,2.47,27.68,28.22,28.259999999999998,84.16,9.98,136.51,91.17,59.96000000000001,287.64,2392.26,98.80000000000001,247.79999999999998,58.2,162.6,32.8,36.6,8.0,139.8,0,1145.4,147.6,0.0,65.6,640.0,700.0,0.0,400.0,64.4,226.79999999999998,22.0,221.4,69.4,97.8,0.4,202.79999999999998,69.0,634.8,274.8,264.0,51.2,380.0,480.0,370.0,200.0,0,470.4,0,115.19999999999999,0,373.2,0,0,465.0,1041.9,0,0.0,0,0,0,0,0
27-06-2023,Tuesday,0,26.25,88.16,17,6,4.66,3.75,2.37,28.23,23.32,26.599999999999998,78.14999999999999,10.780000000000001,141.17,94.92,62.330000000000005,298.42,2473.67,35.0,133.8,63.0,159.0,76.2,108.0,10.8,151.79999999999998,0,979.8,369.6,0.0,83.2,780.0,1160.0,430.0,120.0,9.6,153.6,70.4,99.6,42.400000000000006,141.6,38.199999999999996,14.399999999999999,141.6,492.20000000000005,266.40000000000003,936.0,0.0,220.0,740.0,260.0,120.0,0,334.8,0,376.2,0,174.0,0,0,438.0,1046.5,0,0.0,0,0,0,0,0
28-06-2023,Wednesday,0,26.73,85.38,17,6,4.69,3.02,1.9,29.79,23.73,18.74,72.25999999999999,9.610000000000001,145.85999999999999,97.94,64.23,308.03,2860.2,36.6,250.79999999999998,78.0,93.60000000000001,45.599999999999994,267.0,14.8,226.2,0,993.6,72.0,0.0,19.2,280.0,1100.0,910.0,300.0,16.0,114.6,12.6,65.4,79.0,133.8,62.800000000000004,51.0,124.80000000000001,577.3,390.0,24.0,68.8,40.0,920.0,70.0,270.0,0,48.0,0,214.8,0,143.4,0,0,445.2,1046.5,0,0.0,0,0,0,0,0
29-06-2023,Thursday,0,27.11,85.11,17,6,5.91,3.39,2.41,31.11,23.92,26.92,81.95,11.71,151.76999999999998,101.33,66.64,319.74,2960.38,46.0,7.199999999999999,86.4,28.2,98.0,255.6,56.2,73.8,0,940.6999999999999,403.2,0.0,32.0,730.0,1660.0,990.0,500.0,78.0,36.0,66.8,86.39999999999999,29.2,64.2,13.799999999999999,106.2,237.0,535.9,220.8,276.0,27.200000000000003,30.0,960.0,250.0,370.0,0,246.60000000000002,0,369.6,0,256.2,0,0,462.0,1076.3999999999999,0,0.0,0,0,0,0,0
30-06-2023,Friday,0,27.05,84.41,17,6,5.77,3.02,2.39,30.15,19.54,26.029999999999998,75.72,11.18,157.54,104.35,69.03,330.92,3056.02,53.4,69.0,21.200000000000003,262.2,12.0,168.0,50.199999999999996,239.4,0,952.1999999999999,412.8,0.0,97.6,700.0,1240.0,560.0,930.0,27.799999999999997,44.4,63.6,31.200000000000003,54.400000000000006,132.0,0.2,57.599999999999994,118.8,535.9,205.2,720.0,59.2,80.0,280.0,320.0,290.0,0,353.4,0,307.2,0,158.4,0,0,450.0,1122.3999999999999,0,0.0,0,0,0,0,0
01-07-2023,Saturday,1,27.35,87.43,17,6,7.34,3.62,2.43,57.85,24.65,26.57,109.07,13.39,7.34,3.62,2.43,13.39,166.35,103.80000000000001,322.8,116.8,321.6,108.2,319.20000000000005,118.0,339.6,0,1198.3,690.0,0.0,6.4,400.0,1820.0,690.0,790.0,74.6,186.0,7.0,55.2,40.0,3.5999999999999996,50.0,157.79999999999998,167.4,588.8000000000001,217.20000000000002,1032.0,60.8,310.0,40.0,350.0,280.0,0,333.0,0,149.4,0,373.2,0,0,445.2,1124.6999999999998,0,0.0,0,0,0,0,0
02-07-2023,Sunday,1,26.56,83.58,17,6,6.56,4.13,2.08,58.61,25.77,22.94,107.32,12.77,13.899999999999999,7.75,4.51,26.16,215.32,108.0,339.6,107.8,334.20000000000005,119.80000000000001,332.4,119.80000000000001,345.0,0,1177.6000000000001,696.0,0.0,25.6,530.0,1220.0,890.0,210.0,70.0,224.4,7.199999999999999,212.4,20.8,19.2,76.6,94.2,149.4,586.5,102.0,804.0,3.2,100.0,940.0,480.0,240.0,0,81.0,0,202.20000000000002,0,421.2,0,0,424.20000000000005,949.9,0,0.0,0,0,0,0,0
03-07-2023,Monday,0,26.65,87.58,17,6,3.91,2.84,1.54,26.740000000000002,21.37,14.01,62.12,8.29,17.81,10.59,6.05,34.45,247.11,89.60000000000001,124.80000000000001,8.4,42.0,88.2,147.0,16.200000000000003,268.2,0,1115.5,14.399999999999999,0.0,92.8,240.0,1060.0,280.0,320.0,48.2,129.60000000000002,31.6,25.8,77.6,42.0,50.599999999999994,19.8,165.0,480.7,110.4,780.0,22.400000000000002,270.0,120.0,100.0,370.0,0,16.8,0,53.4,0,103.2,0,0,421.2,942.9999999999999,0,0.0,0,0,0,0,0
04-07-2023,Tuesday,0,27.13,84.07,17,6,4.62,3.9,2.18,25.41,28.43,23.23,77.07000000000001,10.7,22.43,14.49,8.23,45.15,288.15,28.2,27.6,86.6,19.8,86.0,246.60000000000002,10.0,7.800000000000001,0,931.5,354.0,0.0,107.2,620.0,1080.0,170.0,840.0,26.200000000000003,236.4,30.8,63.0,71.6,136.2,57.800000000000004,97.8,213.0,671.6,210.0,288.0,51.2,480.0,620.0,480.0,170.0,0,439.20000000000005,0,54.0,0,172.20000000000002,0,0,449.40000000000003,1069.5,0,0.0,0,0,0,0,0
05-07-2023,Wednesday,0,26.58,87.48,17,6,4.83,4.28,2.4,31.77,26.74,26.18,84.69,11.51,27.259999999999998,18.77,10.63,56.66,378.57,29.4,277.2,90.39999999999999,240.0,11.399999999999999,23.400000000000002,49.800000000000004,229.8,0,947.6,385.2,0.0,84.80000000000001,730.0,880.0,690.0,160.0,17.2,216.6,26.400000000000002,236.4,3.5999999999999996,118.8,26.0,238.8,237.6,515.2,128.4,900.0,70.4,330.0,860.0,30.0,320.0,0,336.0,0,91.2,0,373.2,0,0,476.40000000000003,1127.0,0,0.0,0,0,0,0,0
06-07-2023,Thursday,0,26.64,87.36,17,6,4.27,4.21,2.22,24.18,18.15,23.61,65.94,10.700000000000001,31.529999999999998,22.98,12.850000000000001,67.36,429.72,24.4,97.2,50.0,47.400000000000006,95.39999999999999,48.6,76.2,102.6,0,1051.1000000000001,28.799999999999997,0.0,33.6,440.0,1360.0,780.0,30.0,12.2,175.2,65.0,57.0,18.400000000000002,21.0,12.0,1.7999999999999998,141.6,667.0,72.0,900.0,46.4,470.0,800.0,430.0,320.0,0,389.40000000000003,0,168.6,0,100.19999999999999,0,0,474.6,1087.9,0,0.0,0,0,0,0,0
07-07-2023,Friday,0,26.57,87.3,17,6,4.65,3.76,1.78,29.77,21.43,17.78,68.98,10.19,36.18,26.740000000000002,14.63,77.55,478.41,9.0,259.8,34.8,89.4,62.400000000000006,170.39999999999998,53.8,76.2,0,1140.8,570.0,0.0,0.0,340.0,100.0,850.0,890.0,41.4,201.6,56.2,120.0,29.2,63.6,20.8,135.0,40.2,499.09999999999997,4.8,732.0,80.0,440.0,700.0,390.0,210.0,0,142.79999999999998,0,177.0,0,39.0,0,0,457.8,959.1,0,0.0,0,0,0,0,0
08-07-2023,Saturday,1,26.6,85.1,17,6,6.55,2.31,2.32,56.47,22.509999999999998,25.2,104.17999999999999,11.18,42.73,29.05,16.95,88.73,531.84,115.19999999999999,311.40000000000003,104.60000000000001,357.6,102.2,330.0,101.19999999999999,305.4,0,1294.8999999999999,675.6,0.0,30.4,870.0,1400.0,300.0,250.0,60.4,175.8,12.0,84.0,17.4,70.8,23.0,234.0,180.0,639.4,133.20000000000002,0.0,4.8,280.0,280.0,100.0,20.0,0,420.59999999999997,0,288.0,0,51.6,0,0,466.2,1094.8,0,0.0,0,0,0,0,0
09-07-2023,Sunday,1,26.53,86.33,17,6,6.18,3.98,2.34,57.35,27.740000000000002,27.349999999999998,112.44,12.5,48.91,33.03,19.29,101.23,623.1,105.8,311.40000000000003,116.19999999999999,319.8,117.0,302.4,110.0,310.79999999999995,0,1304.1,720.0,0.0,65.6,100.0,640.0,890.0,770.0,18.6,228.6,49.800000000000004,40.2,45.8,108.60000000000001,65.6,82.8,210.0,646.3000000000001,324.0,312.0,78.4,270.0,900.0,110.0,490.0,0,391.8,0,455.4,0,102.0,0,0,445.79999999999995,942.9999999999999,0,0.0,0,0,0,0,0
10-07-2023,Monday,0,26.86,89.31,17,6,5.85,3.55,2.47,36.53,23.02,27.24,86.78999999999999,11.87,54.76,36.58,21.759999999999998,113.1,694.54,13.600000000000001,85.19999999999999,95.19999999999999,200.39999999999998,31.400000000000002,286.2,74.0,271.8,0,1133.8999999999999,450.0,0.0,38.4,1000.0,660.0,670.0,840.0,14.0,146.4,30.0,58.8,1.0,209.4,10.8,210.6,144.0,602.6,397.2,612.0,28.799999999999997,70.0,580.0,280.0,150.0,0,288.0,0,210.6,0,386.40000000000003,0,0,453.59999999999997,1133.8999999999999,0,0.0,0,0,0,0,0
11-07-2023,Tuesday,0,26.72,88.4,17,6,4.64,5.24,2.14,32.71,30.729999999999997,21.919999999999998,85.36,12.02,59.4,41.82,23.9,125.12,766.87,51.8,266.40000000000003,52.0,167.4,36.6,120.0,93.4,67.2,0,947.6,498.00000000000006,0.0,92.8,280.0,860.0,520.0,590.0,65.6,94.80000000000001,54.2,200.39999999999998,67.6,61.2,28.0,142.79999999999998,212.4,641.7,280.79999999999995,1176.0,35.2,420.0,820.0,450.0,490.0,0,238.20000000000002,0,94.2,0,221.4,0,0,471.0,1113.2,0,0.0,0,0,0,0,0
12-07-2023,Wednesday,0,27.09,87.69,17,6,5.12,3.9,2.77,27.23,24.14,32.87,84.24000000000001,11.79,64.52,45.72,26.669999999999998,136.91,837.82,33.6,14.399999999999999,51.0,142.20000000000002,8.6,238.20000000000002,28.4,193.8,0,942.9999999999999,516.0,0.0,118.4,390.0,1260.0,190.0,990.0,63.6,189.60000000000002,12.2,4.2,46.8,34.8,62.400000000000006,99.6,81.0,476.09999999999997,477.6,1152.0,11.200000000000001,170.0,400.0,150.0,470.0,0,346.2,0,459.0,0,420.0,0,0,465.0,1081.0,0,0.0,0,0,0,0,0
13-07-2023,Thursday,0,26.74,88.38,17,6,3.95,3.23,1.89,33.26,29.46,19.330000000000002,82.05,9.07,68.47,48.949999999999996,28.56,145.98,892.41,86.6,205.2,18.799999999999997,194.4,51.6,294.6,51.0,11.4,0,979.8,550.8,0.0,153.6,730.0,120.0,20.0,480.0,80.0,208.8,74.6,149.4,68.8,76.8,2.2,220.2,52.2,627.9,316.8,192.0,16.0,160.0,760.0,20.0,200.0,0,319.20000000000005,0,82.2,0,57.599999999999994,0,0,443.4,986.7,0,0.0,0,0,0,0,0
14-07-2023,Friday,0,26.22,88.49,17,6,4.38,4.25,2.13,32.37,30.88,22.939999999999998,86.19,10.759999999999998,72.85,53.199999999999996,30.689999999999998,156.74,981.87,65.0,291.0,0.4,270.59999999999997,43.4,199.2,85.19999999999999,172.20000000000002,0,942.9999999999999,84.0,0.0,126.4,230.0,1140.0,430.0,300.0,63.0,175.2,51.6,89.4,18.2,123.60000000000001,65.4,138.0,232.79999999999998,464.6,478.8,827.9999999999999,67.2,170.0,500.0,400.0,380.0,0,160.2,0,156.0,0,318.0,0,0,475.79999999999995,1021.2,0,0.0,0,0,0,0,0
15-07-2023,Saturday,1,26.67,87.08,17,6,6.02,3.1,1.81,56.34,19.65,18.419999999999998,94.41000000000001,10.93,78.86999999999999,56.3,32.5,167.67,1071.52,107.0,353.4,113.6,323.4,101.19999999999999,343.2,107.0,304.20000000000005,0,1290.3000000000002,638.4000000000001,0.0,54.400000000000006,480.0,1440.0,280.0,80.0,34.0,13.2,55.8,230.39999999999998,52.800000000000004,66.0,14.6,55.800000000000004,53.4,531.3000000000001,46.800000000000004,1080.0,70.4,310.0,60.0,400.0,30.0,0,51.0,0,156.0,0,207.0,0,0,441.0,959.1,0,0.0,0,0,0,0,0
16-07-2023,Sunday,1,26.84,89.98,17,6,6.64,3.07,1.62,57.33,30.05,14.93,102.31,11.329999999999998,85.50999999999999,59.37,34.12,179.0,1164.43,102.2,351.6,107.2,313.2,109.80000000000001,302.4,112.0,315.0,0,1288.0,673.2,0.0,129.60000000000002,230.0,920.0,960.0,730.0,78.0,222.6,48.8,63.6,60.599999999999994,167.4,47.199999999999996,167.4,147.0,579.6,199.2,48.0,68.8,430.0,600.0,130.0,10.0,0,0.6,0,34.8,0,172.79999999999998,0,0,431.40000000000003,982.0999999999999,0,0.0,0,0,0,0,0
17-07-2023,Monday,0,26.65,90.76,17,6,4.97,2.89,2.02,32.18,18.75,21.74,72.67,9.879999999999999,90.47999999999999,62.26,36.14,188.88,1245.46,70.0,288.0,20.6,139.8,99.2,279.6,35.2,96.0,0,975.2,93.60000000000001,0.0,73.60000000000001,340.0,1480.0,240.0,740.0,23.0,142.20000000000002,51.0,161.4,14.0,67.8,19.6,138.0,18.0,579.6,42.0,408.00000000000006,54.400000000000006,210.0,280.0,310.0,370.0,0,122.4,0,144.0,0,307.2,0,0,478.2,968.3,0,0.0,0,0,0,0,0
18-07-2023,Tuesday,0,26.86,89.96,17,6,4.35,3.62,2.69,26.240000000000002,27.35,31.09,84.68,10.66,94.82999999999998,65.88,38.83,199.54,1332.87,65.4,271.8,46.2,94.80000000000001,66.6,9.6,36.0,77.4,0,970.5999999999999,108.0,0.0,118.4,960.0,760.0,50.0,720.0,43.0,173.4,51.8,217.20000000000002,11.200000000000001,40.800000000000004,27.400000000000002,118.2,222.0,669.3000000000001,418.8,264.0,57.599999999999994,190.0,940.0,110.0,70.0,0,404.40000000000003,0,344.40000000000003,0,394.20000000000005,0,0,429.6,1122.3999999999999,0,0.0,0,0,0,0,0
19-07-2023,Wednesday,0,26.97,89.44,17,6,3.77,3.51,2.18,30.02,25.06,22.88,77.96,9.459999999999999,98.59999999999998,69.39,41.01,209.0,1443.73,67.8,195.6,58.2,229.2,41.6,39.6,54.0,224.4,0,954.5000000000001,134.4,0.0,112.0,270.0,340.0,890.0,160.0,27.599999999999998,102.6,38.0,87.0,73.0,157.79999999999998,28.799999999999997,85.8,120.6,466.9,445.2,264.0,56.0,390.0,820.0,80.0,270.0,0,40.2,0,386.40000000000003,0,233.4,0,0,429.6,1085.6,0,0.0,0,0,0,0,0
20-07-2023,Thursday,0,26.78,92.51,17,6,5.07,4.39,2.04,28.509999999999998,32.29,19.92,80.72,11.5,103.66999999999999,73.78,43.05,220.5,1555.01,33.199999999999996,34.199999999999996,46.2,70.8,95.0,108.60000000000001,57.199999999999996,284.40000000000003,0,1009.6999999999999,214.8,0.0,25.6,940.0,1600.0,220.0,330.0,73.2,129.0,44.6,155.39999999999998,61.0,225.6,64.2,224.4,196.79999999999998,471.49999999999994,56.4,1056.0,1.6,400.0,840.0,210.0,180.0,0,93.60000000000001,0,23.400000000000002,0,357.6,0,0,424.20000000000005,1136.2,0,0.0,0,0,0,0,0
21-07-2023,Friday,0,26.75,90.64,17,6,3.35,3.35,1.68,25.53,14.629999999999999,15.44,55.599999999999994,8.38,107.01999999999998,77.13,44.73,228.88,1636.1,29.6,238.20000000000002,6.0,160.8,35.0,9.0,65.6,283.2,0,922.3,162.0,0.0,112.0,870.0,380.0,70.0,10.0,17.2,17.4,28.799999999999997,105.6,38.4,34.199999999999996,37.2,2.4,57.599999999999994,545.1,56.4,972.0000000000001,16.0,380.0,480.0,240.0,320.0,0,21.0,0,37.8,0,156.6,0,0,445.2,1018.9,0,0.0,0,0,0,0,0
22-07-2023,Saturday,1,26.64,89.79,17,6,5.22,3.29,2.53,55.5,22.61,29.36,107.47,11.04,112.23999999999998,80.42,47.26,239.92,1742.91,113.6,300.0,119.2,310.2,105.0,354.6,100.19999999999999,359.40000000000003,0,1159.2,614.4,0.0,38.4,440.0,1040.0,100.0,70.0,2.6,61.800000000000004,73.8,93.60000000000001,61.2,45.6,5.2,133.20000000000002,197.4,667.0,261.6,348.0,8.0,330.0,280.0,420.0,300.0,0,412.2,0,271.8,0,370.2,0,0,437.4,1035.0,0,0.0,0,0,0,0,0
23-07-2023,Sunday,1,25.7,90.08,17,6,6.5,3.0,1.98,57.839999999999996,26.8,20.57,105.21000000000001,11.48,118.73999999999998,83.42,49.239999999999995,251.4,2118.57,100.39999999999999,336.6,110.60000000000001,345.59999999999997,114.60000000000001,337.8,101.19999999999999,354.0,0,1154.6,696.0,0.0,76.8,820.0,940.0,650.0,360.0,59.400000000000006,61.2,57.599999999999994,46.2,57.800000000000004,70.19999999999999,22.200000000000003,195.0,195.0,618.6999999999999,444.0,192.0,20.8,150.0,300.0,160.0,350.0,0,130.2,0,137.4,0,273.59999999999997,0,0,431.40000000000003,1002.8000000000001,0,0.0,0,0,0,0,0
24-07-2023,Monday,0,25.91,90.89,17,6,4.65,3.09,2.12,27.18,20.080000000000002,24.02,71.28,9.86,123.38999999999999,86.51,51.35999999999999,261.26,2193.04,5.8,285.59999999999997,31.8,255.0,53.0,68.39999999999999,19.4,208.20000000000002,0,1140.8,110.4,0.0,19.2,390.0,780.0,810.0,470.0,5.0,220.8,29.8,160.2,53.4,13.8,0.2,21.0,229.8,641.7,63.6,732.0,49.6,0.0,420.0,360.0,90.0,0,408.59999999999997,0,316.8,0,3.5999999999999996,0,0,471.0,924.5999999999999,0,0.0,0,0,0,0,0
25-07-2023,Tuesday,0,25.71,90.56,17,6,5.41,2.76,2.01,34.39,16.96,20.439999999999998,71.78999999999999,10.18,128.79999999999998,89.27000000000001,53.36999999999999,271.44,2269.91,88.80000000000001,100.19999999999999,69.80000000000001,236.4,28.2,106.8,51.0,174.60000000000002,0,986.7,595.2,0.0,118.4,270.0,1280.0,440.0,860.0,26.400000000000002,45.0,3.5999999999999996,236.4,28.799999999999997,52.8,39.4,70.19999999999999,55.800000000000004,602.6,36.0,612.0,30.4,270.0,320.0,290.0,40.0,0,180.6,0,114.0,0,210.0,0,0,444.0,1064.8999999999999,0,0.0,0,0,0,0,0
26-07-2023,Wednesday,0,25.78,89.32,17,6,4.02,2.8,2.26,25.05,22.15,24.79,71.99000000000001,9.079999999999998,132.82,92.07000000000001,55.62999999999999,280.52,2338.49,62.800000000000004,124.19999999999999,18.2,174.60000000000002,96.6,55.800000000000004,7.0,79.2,0,1014.3000000000001,183.6,0.0,132.79999999999998,490.0,500.0,950.0,130.0,9.8,58.8,6.2,180.6,25.0,175.2,61.0,57.0,124.19999999999999,579.6,418.8,36.0,25.6,440.0,240.0,70.0,290.0,0,147.0,0,224.4,0,393.59999999999997,0,0,451.2,1039.6,0,0.0,0,0,0,0,0
27-07-2023,Thursday,0,26.3,88.37,17,6,4.39,2.44,2.02,26.99,18.56,21.880000000000003,67.43,8.85,137.20999999999998,94.51,57.64999999999999,289.37,2405.32,27.799999999999997,237.6,74.0,70.19999999999999,32.0,236.4,35.8,121.2,0,1002.8000000000001,97.2,0.0,54.400000000000006,800.0,980.0,460.0,160.0,14.2,10.200000000000001,1.2,117.0,32.8,66.0,79.2,95.4,189.60000000000002,508.3,118.8,683.9999999999999,0.0,10.0,140.0,110.0,260.0,0,329.40000000000003,0,150.0,0,114.6,0,0,469.20000000000005,956.8000000000001,0,0.0,0,0,0,0,0
28-07-2023,Friday,0,26.26,87.8,17,6,4.86,4.62,2.08,30.91,23.67,23.29,77.87,11.56,142.07,99.13000000000001,59.72999999999999,300.93,2799.46,67.8,279.6,23.2,25.8,98.0,81.0,27.599999999999998,145.2,0,972.9000000000001,595.2,0.0,6.4,450.0,1100.0,470.0,520.0,79.0,210.6,24.6,132.6,0.0,98.39999999999999,13.200000000000001,171.0,52.8,632.5,150.0,1116.0,35.2,420.0,620.0,490.0,370.0,0,349.20000000000005,0,127.2,0,242.4,0,0,437.4,924.5999999999999,0,0.0,0,0,0,0,0
29-07-2023,Saturday,1,26.38,89.8,17,6,5.63,4.62,2.2,55.45,37.35,22.860000000000003,115.66000000000001,12.45,147.7,103.75000000000001,61.92999999999999,313.38,2905.97,114.2,314.40000000000003,108.0,316.8,104.0,304.20000000000005,106.8,304.8,0,1274.2,602.4,0.0,150.39999999999998,970.0,600.0,260.0,100.0,72.4,141.0,48.8,214.8,72.8,198.6,61.8,210.6,210.0,545.1,466.8,852.0,30.4,220.0,680.0,180.0,410.0,0,70.8,0,435.59999999999997,0,144.60000000000002,0,0,429.0,1117.8000000000002,0,0.0,0,0,0,0,0
30-07-2023,Sunday,1,26.4,88.35,17,6,5.1,3.65,2.1,56.75,25.78,22.919999999999998,105.45,10.85,152.79999999999998,107.40000000000002,64.02999999999999,324.23,2998.79,104.80000000000001,350.4,106.0,355.79999999999995,104.39999999999999,304.20000000000005,118.80000000000001,310.2,0,1366.2,698.4000000000001,0.0,12.8,450.0,140.0,330.0,350.0,48.0,234.0,13.600000000000001,79.2,47.0,41.4,56.8,96.60000000000001,228.0,604.9,174.0,864.0,67.2,400.0,260.0,210.0,230.0,0,186.6,0,149.4,0,361.2,0,0,420.59999999999997,986.7,0,0.0,0,0,0,0,0
31-07-2023,Monday,0,26.69,88.12,17,6,5.4,4.1,2.35,27.4,24.17,25.619999999999997,77.19,11.85,158.2,111.50000000000001,66.37999999999998,336.08,3100.16,14.2,38.4,27.599999999999998,228.6,97.0,154.2,33.8,249.00000000000003,0,936.1,56.4,0.0,56.0,450.0,1600.0,930.0,530.0,39.6,51.0,36.0,221.4,31.400000000000002,50.4,27.0,123.60000000000001,143.4,558.9000000000001,363.59999999999997,696.0,52.800000000000004,430.0,860.0,100.0,310.0,0,343.8,0,70.19999999999999,0,404.40000000000003,0,0,430.79999999999995,1104.0,0,0.0,0,0,0,0,0
01-08-2023,Tuesday,0,26.6,87.76,17,6,3.97,3.54,2.03,24.36,27.86,20.3,72.52,9.54,3.97,3.54,2.03,9.54,151.27,16.200000000000003,222.6,14.8,113.39999999999999,14.399999999999999,81.0,98.4,32.400000000000006,0,1014.3000000000001,405.59999999999997,0.0,14.399999999999999,110.0,280.0,640.0,910.0,66.0,235.8,46.2,231.0,24.4,101.39999999999999,31.6,11.4,199.2,464.6,350.4,491.99999999999994,0.0,140.0,340.0,480.0,330.0,0,261.0,0,61.2,0,187.79999999999998,0,0,422.4,1094.8,0,0.0,0,0,0,0,0
02-08-2023,Wednesday,0,26.4,87.75,17,6,4.19,3.97,2.01,20.73,26.19,19.49,66.41,10.17,8.16,7.51,4.039999999999999,19.71,189.95,14.0,67.2,24.8,123.60000000000001,62.400000000000006,106.2,45.0,54.6,0,933.8,208.8,0.0,9.6,300.0,1680.0,370.0,190.0,72.2,153.6,79.0,72.0,16.0,71.39999999999999,65.0,36.6,57.599999999999994,621.0,354.0,1152.0,78.4,330.0,360.0,230.0,220.0,0,186.0,0,162.6,0,80.4,0,0,442.2,1143.1,0,0.0,0,0,0,0,0
03-08-2023,Thursday,0,26.54,87.53,17,6,4.36,4.32,2.22,32.019999999999996,24.169999999999998,23.45,79.64,10.9,12.52,11.83,6.26,30.61,231.39,88.2,185.39999999999998,19.2,263.4,31.200000000000003,163.8,91.19999999999999,100.19999999999999,0,1129.3,141.6,0.0,148.8,360.0,740.0,550.0,350.0,36.0,120.6,39.2,230.39999999999998,22.599999999999998,68.39999999999999,67.0,94.2,17.4,570.4,264.0,744.0,19.2,490.0,740.0,360.0,440.0,0,12.6,0,294.6,0,392.4,0,0,421.8,1094.8,0,0.0,0,0,0,0,0
